#23,Killing the Deep State: The Fight to Save President Trump,#23Jerome R. Corsi Ph.D.Jerome R. Corsi Ph.D.543HardcoverHardcover,$17.99,543,,Hardcover
#24,Giraffes Can't Dance,#24Giles AndreaeGiles Andreae3,849Board bookBoard book,$5.04,3,849,,Board book
#25,The Plant Paradox: The Hidden Dangers in "Healthy" Foods That Cause Disease and Weight Gain,#25Dr. Steven R Gundry M.D.Dr. Steven R Gundry M.D.1,303HardcoverHardcover,$16.79,1,303,,Hardcover
#26,The Very Hungry Caterpillar,#26Eric CarleEric Carle3,417Board bookBoard book,$6.61,3,417,,Board book
#27,Dungeon Master's Guide (D&D Core Rulebook),#27Wizards RPG TeamWizards RPG Team1,148HardcoverHardcover,$23.98,1,148,,Hardcover
#28,Oh, the Places You'll Go!  ,#28Dr. SeussDr. Seuss4,026HardcoverHardcover,$12.76,4,026,,Hardcover
#29,Little Fires Everywhere,#29Celeste NgCeleste Ng2,287HardcoverHardcover,$16.20,2,287,,Hardcover
#30,Monster Manual (D&D Core Rulebook),#30Wizards RPG TeamWizards RPG Team1,133HardcoverHardcover,$23.98,1,133,,Hardcover
#31,Goodnight Moon,#31Margaret Wise BrownMargaret Wise Brown3,117Board bookBoard book,$5.89,3,117,,Board book
#32,Milk and Honey,#32Rupi KaurRupi Kaur5,436PaperbackPaperback,$8.99,5,436,,Paperback
#33,The Wonderful Things You Will Be,#33Emily Winfield MartinEmily Winfield Martin1,464HardcoverHardcover,$10.79,1,464,,Hardcover
#34,How to Win Friends & Influence People,#34Dale CarnegieDale Carnegie6,960PaperbackPaperback,$9.60,6,960,,Paperback
#35,Dear Zoo: A Lift-the-Flap Book,#35Rod CampbellRod Campbell2,569Board bookBoard book,$4.99,2,569,,Board book
#36,P is for Potty! (Sesame Street) (Lift-the-Flap),#36Naomi KleinbergNaomi Kleinberg1,072Board bookBoard book,$3.93,1,072,,Board book
#37,Factfulness: Ten Reasons We're Wrong About the World--and Why Things Are Better Than You Think,#37Hans RoslingHans Rosling18HardcoverHardcover,$16.79,18,,Hardcover
#38,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,#38Laurel RandolphLaurel Randolph2,283PaperbackPaperback,$7.19,2,283,,Paperback
#39,The Whole30: The 30-Day Guide to Total Health and Food Freedom,#39Melissa HartwigMelissa Hartwig3,225HardcoverHardcover,$18.00,3,225,,Hardcover
#40,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,#40David GrannDavid Grann2,682PaperbackPaperback,$10.17,2,682,,Paperback
#41,The Keto Diet: The Complete Guide to a High-Fat Diet, with More Than 125 Delectable Recipes and 5 Meal Plans to Shed Weight, Heal Your Body, and Regain Confidence,#41Leanne VogelLeanne Vogel1,487PaperbackPaperback,$20.97,1,487,,Paperback
#42,Before We Were Yours: A Novel,#42Lisa WingateLisa Wingate6,189HardcoverHardcover,$15.60,6,189,,Hardcover
#43,Love You Forever,#43Robert MunschRobert Munsch6,300PaperbackPaperback,$4.31,6,300,,Paperback
#44,Fire and Fury: Inside the Trump White House,#44Michael WolffMichael Wolff8,514HardcoverHardcover,$18.00,8,514,,Hardcover
#45,Circe,#45Madeline MillerMadeline Miller33HardcoverHardcover,$16.20,33,,Hardcover
#46,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),#46Don Miguel RuizDon Miguel Ruiz6,933PaperbackPaperback,$7.77,6,933,,Paperback
#47,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,#47Michelle McNamaraMichelle McNamara260HardcoverHardcover,$16.79,260,,Hardcover
#48,Unfu*k Yourself: Get Out of Your Head and into Your Life,#48Gary John BishopGary John Bishop562HardcoverHardcover,$11.54,562,,Hardcover
#49,Xanathar's Guide to Everything,#49Wizards RPG TeamWizards RPG Team375HardcoverHardcover,$22.45,375,,Hardcover
#50,Brown Bear, Brown Bear, What Do You See?,#50Bill Martin Jr.Bill Martin Jr.2,674Board bookBoard book,$6.09,2,674,,Board book
